Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 135176, 'CustomerName': 'Running Contract, 1408', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 4:37:00 PM', 'ToDateTime': '8/2/2024 4:37:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,98468,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,135176,5257,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 123943, 'CustomerName': 'Running Contract, 1426', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 2:21:00 PM', 'ToDateTime': '8/30/2024 2:21:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,99402,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,123943,15757,CITROEN C4
"[{'ReservationKey': 0, 'CarKey': 127783, 'CustomerName': 'Running Contract, 1320', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/24/2024 5:50:00 PM', 'ToDateTime': '8/23/2024 5:50:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,38027,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,127783,6936,CITROEN C4X
"[{'ReservationKey': 0, 'CarKey': 120405, 'CustomerName': 'Running Contract, 1419', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 11:49:00 AM', 'ToDateTime': '8/29/2024 11:49:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,87123,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,120405,20817,CITROEN C5
"[{'ReservationKey': 0, 'CarKey': 120408, 'CustomerName': 'Running Contract, 1428', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 4:26:00 PM', 'ToDateTime': '8/2/2024 4:26:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,87147,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,120408,27210,CITROEN C5
"[{'ReservationKey': 0, 'CarKey': 120407, 'CustomerName': 'Running Contract, 1424', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 6:20:00 PM', 'ToDateTime': '8/8/2024 6:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,87156,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,120407,13467,CITROEN C5
"[{'ReservationKey': 0, 'CarKey': 120409, 'CustomerName': 'Running Contract, 1356', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/7/2024 5:01:00 PM', 'ToDateTime': '8/6/2024 5:01:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2023,87175,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,120409,12084,CITROEN C5
"[{'ReservationKey': 0, 'CarKey': 135232, 'CustomerName': 'Running Contract, 1204', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/17/2024 2:21:00 PM', 'ToDateTime': '7/29/2024 2:21:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,98464,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,135232,166,MG 3
"[{'ReservationKey': 0, 'CarKey': 122083, 'CustomerName': 'Running Contract, 1416', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 12:01:00 PM', 'ToDateTime': '8/30/2024 12:01:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,BUSINESS BAY,4,2024,13428,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,122083,12974,MG 5
,100.0,,Dubai,BUSINESS BAY,4,2023,52421,2369,-1,0.0,630.0,4,2,971525264314,AL MONSEF RENT A CAR L.L.C.,2,5,2400.0,101777,20966,MG 5
