WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123946, 'CustomerName': 'Running Contract, 1303', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/17/2024 6:27:00 PM', 'ToDateTime': '7/17/2024 6:27:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123946,5,630.0,0.0,2369,11171,-1,2,00971525264314,22568,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123947, 'CustomerName': 'Running Contract, 1297', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/16/2024 11:05:00 AM', 'ToDateTime': '8/19/2024 11:05:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123947,5,630.0,0.0,2369,4865,-1,2,00971525264314,28302,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123948, 'CustomerName': 'Running Contract, 1352', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/6/2024 5:32:00 PM', 'ToDateTime': '8/5/2024 5:32:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123948,5,630.0,0.0,2369,12387,-1,2,00971525264314,25569,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123949, 'CustomerName': 'Running Contract, 1403', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 10:57:00 AM', 'ToDateTime': '8/25/2024 10:57:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123949,5,630.0,0.0,2369,24855,-1,2,00971525264314,18460,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123950, 'CustomerName': 'Running Contract, 1246', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/31/2024 1:42:00 PM', 'ToDateTime': '8/29/2024 1:42:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123950,5,630.0,0.0,2369,8395,-1,2,00971525264314,21620,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123951, 'CustomerName': 'Running Contract, 1411', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 12:57:00 PM', 'ToDateTime': '8/29/2024 12:57:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123951,5,630.0,0.0,2369,14556,-1,2,00971525264314,19548,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123952, 'CustomerName': 'Running Contract, 986', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/28/2024 10:16:00 AM', 'ToDateTime': '8/26/2024 10:16:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123952,5,630.0,0.0,2369,1500,-1,2,00971525264314,85492,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123953, 'CustomerName': 'Running Contract, 1400', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/25/2024 10:32:00 AM', 'ToDateTime': '8/5/2024 10:32:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123953,5,630.0,0.0,2369,10296,-1,2,00971525264314,17419,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,CITROEN C4,"[{'ReservationKey': 0, 'CarKey': 123954, 'CustomerName': 'Running Contract, 1407', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/25/2024 7:41:00 PM', 'ToDateTime': '8/4/2024 7:41:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123954,5,630.0,0.0,2369,10143,-1,2,00971525264314,17255,BUSINESS BAY,2400.0,4,100.0,Dubai
2,2024,MG ZS,"[{'ReservationKey': 0, 'CarKey': 123317, 'CustomerName': 'Running Contract, 1326', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/26/2024 12:34:00 PM', 'ToDateTime': '8/25/2024 12:34:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,AL MONSEF RENT A CAR L.L.C.,,123317,5,630.0,0.0,2369,8536,-1,2,00971525264314,10125,BUSINESS BAY,2400.0,4,100.0,Dubai
