status_title,since,booking_status,stage,status,until,type,tag_id,offer_id,user_id
Confirmed,1722078000,start_delayed,prereservation,confirmed,1722682800,booking,485bda33-3579-468f-9835-4b739e48fd2e,86bed219-a2ad-d14a-4e87-51cfd744746c,e3aaf1a2-ff47-4705-afa7-cd07537f10b6
rental.status.on_hold.title,1722229200,,,on_hold,1724875200,on_hold,52a2dc57-7c5f-43d6-aad7-79b95f21c68c,,
Confirmed,1719295200,start_delayed,prereservation,confirmed,1722060000,booking,b0a1a669-d016-4da2-bda6-65dab29d9acb,22f71b9e-e492-8fe7-f942-f367cdf4a4b2,93f90be3-2025-4ec9-ba88-35b7c635e8da
rental.status.on_hold.title,1722229200,,,on_hold,1724875200,on_hold,603e28e6-0967-4a58-8c6a-1692293450ae,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,dd5a1bca-3c66-450d-97ec-8dd3e8c322b9,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,2a5d16ad-b762-4662-a923-442e004e8f1f,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,9b87ebd6-41c5-4e7d-82ce-455de3c43fe7,,
rental.status.on_hold.title,1721883600,,,on_hold,1721970000,on_hold,fba1a1f0-855b-434a-9ac2-1d54757778fe,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,57bab03b-a8d8-42fa-91c7-baf884b11c2e,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,aa70ffbf-c9ab-4eee-8599-f162c81b6d80,,
Confirmed,1722319200,start_delayed,prereservation,confirmed,1722578400,booking,e7b2b655-3ee8-487b-891e-d44fa157eb35,20037738-2edf-5ae1-f927-d5645f32559c,5794be7d-398c-4c2c-b2ca-d86d37df13b3
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,976a7bbe-859d-4789-a5f2-35a670641d8c,,
Confirmed,1721718000,start_delayed,prereservation,confirmed,1721977200,booking,46315f0f-d7c1-4e67-bdfb-fc92897614f1,c6ff652c-117d-4cdd-7eca-027e887b8d9d,85aed4ab-e4c3-4374-8e31-5571e566a80c
rental.status.on_hold.title,1721883600,,,on_hold,1721970000,on_hold,715383aa-b468-4651-b6c9-094a70c46d31,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,ab7938b1-a229-402c-8b1c-d59368b89029,,
rental.status.on_hold.title,1722142800,,,on_hold,1724788800,on_hold,19ebc34f-e57b-4d33-9212-1c44dcd0fb06,,
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,6348ac91-9f69-4dd9-a0fb-9b8ade109557,,
Confirmed,1721984400,start_delayed,prereservation,confirmed,1722243600,booking,fe9d3374-84e7-4d90-9fba-1a192b76e930,2a708dae-670c-58d5-9f1a-7b9ea12e8d81,84cb27ea-24a2-4683-aa2c-a436de58264b
rental.status.on_hold.title,1721970000,,,on_hold,1722056400,on_hold,89ab6c16-9dfd-42e6-a605-b8cfd8af618a,,
Confirmed,1722078000,start_delayed,prereservation,confirmed,1722337200,booking,71db6433-eeb6-4394-b648-440402ebd4de,5303eb59-6b84-82dc-e77f-8dc070854197,6b054fec-dfaf-4f08-ae79-e3a0708f7c92
Confirmed,1722351600,start_delayed,prereservation,confirmed,1725030000,booking,1c79cce4-4815-4e0d-be64-290663380466,97ce12ce-1d21-2e65-3a8d-dc613ed393f0,ad2e58a4-b9f9-48c0-aedf-1b626571c3e3
