since,offer_id,status,type,user_id,stage,status_title,until,booking_status,tag_id
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,dd5a1bca-3c66-450d-97ec-8dd3e8c322b9
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,2a5d16ad-b762-4662-a923-442e004e8f1f
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,9b87ebd6-41c5-4e7d-82ce-455de3c43fe7
1721883600,,on_hold,on_hold,,,rental.status.on_hold.title,1721970000,,fba1a1f0-855b-434a-9ac2-1d54757778fe
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,57bab03b-a8d8-42fa-91c7-baf884b11c2e
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,aa70ffbf-c9ab-4eee-8599-f162c81b6d80
1722319200,20037738-2edf-5ae1-f927-d5645f32559c,confirmed,booking,5794be7d-398c-4c2c-b2ca-d86d37df13b3,prereservation,Confirmed,1722578400,start_delayed,e7b2b655-3ee8-487b-891e-d44fa157eb35
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,976a7bbe-859d-4789-a5f2-35a670641d8c
1721718000,c6ff652c-117d-4cdd-7eca-027e887b8d9d,confirmed,booking,85aed4ab-e4c3-4374-8e31-5571e566a80c,prereservation,Confirmed,1721977200,start_delayed,46315f0f-d7c1-4e67-bdfb-fc92897614f1
1721883600,,on_hold,on_hold,,,rental.status.on_hold.title,1721970000,,715383aa-b468-4651-b6c9-094a70c46d31
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,ab7938b1-a229-402c-8b1c-d59368b89029
1722142800,,on_hold,on_hold,,,rental.status.on_hold.title,1724788800,,19ebc34f-e57b-4d33-9212-1c44dcd0fb06
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,6348ac91-9f69-4dd9-a0fb-9b8ade109557
1721984400,2a708dae-670c-58d5-9f1a-7b9ea12e8d81,confirmed,booking,84cb27ea-24a2-4683-aa2c-a436de58264b,prereservation,Confirmed,1722243600,start_delayed,fe9d3374-84e7-4d90-9fba-1a192b76e930
1721970000,,on_hold,on_hold,,,rental.status.on_hold.title,1722056400,,89ab6c16-9dfd-42e6-a605-b8cfd8af618a
1722078000,5303eb59-6b84-82dc-e77f-8dc070854197,confirmed,booking,6b054fec-dfaf-4f08-ae79-e3a0708f7c92,prereservation,Confirmed,1722337200,start_delayed,71db6433-eeb6-4394-b648-440402ebd4de
1722351600,97ce12ce-1d21-2e65-3a8d-dc613ed393f0,confirmed,booking,ad2e58a4-b9f9-48c0-aedf-1b626571c3e3,prereservation,Confirmed,1725030000,start_delayed,1c79cce4-4815-4e0d-be64-290663380466
