deprecated,manufacturer,tyres_info,model_specifications,image_pin_url_3x,first_maintenance_mileage,fuel_distance_enabled,default_tags,fuel_type,image_small_url,registry_model,registry_manufacturer,intermediate_maintenance_mileage,image_map_url_3x,fuel_cap_side,short_name,maintenance_mileage,code,image_map_url_2x,image_pin_url_2x,image_large_url,name
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '54211bc65283a599206eec859196b889_FuelTankVolume'}]",,,True,[],,,CLA250,MERCEDES,,,,CLA250,,54211bc65283a599206eec859196b889,,,,MERCEDES CLA250
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'a5bc717c26077c24f369cbbd22362645_FuelTankVolume'}]",,,True,[],,,CLA250,MERCEDES,,,,CLA250,,a5bc717c26077c24f369cbbd22362645,,,,MERCEDES CLA250
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': 'd4ef5d1b0351db5effafd9d5cde4378d_FuelTankVolume'}]",,,True,[],,,E350,MERCEDES,,,,E350,,d4ef5d1b0351db5effafd9d5cde4378d,,,,MERCEDES E350
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '55 model.specification.FuelTankVolume.unit(0)', 'value': '55', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 55, 'id': '4e7ded82c97a35472922573730e8540b_FuelTankVolume'}]",,,True,[],,,E400,MERCEDES,,,,E400,,4e7ded82c97a35472922573730e8540b,,,,MERCEDES E400
False,MERCEDES,[],"[{'name': 'FuelTankVolume', 'value_localized': '49 model.specification.FuelTankVolume.unit(0)', 'value': '49', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 49, 'id': '21fd86efca217bfd6d40130ceff415f5_FuelTankVolume'}]",,,True,[],,,GLE 53,MERCEDES,,,,GLE 53,,21fd86efca217bfd6d40130ceff415f5,,,,MERCEDES GLE 53
False,MINI COOPER,[],"[{'name': 'FuelTankVolume', 'value_localized': '50 model.specification.FuelTankVolume.unit(0)', 'value': '50', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 50, 'id': 'f5dd39eaa26b5d8b51f7ef7abd1e7213_FuelTankVolume'}]",,,True,[],,,COOPER S,MINI COOPER,,,,COOPER S,,f5dd39eaa26b5d8b51f7ef7abd1e7213,,,,MINI COOPER COOPER S
False,MITSUBISHI,[],"[{'name': 'FuelTankVolume', 'value_localized': '45 model.specification.FuelTankVolume.unit(0)', 'value': '45', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 45, 'id': 'f4df89a477d4a6a101d12f08050c8f3f_FuelTankVolume'}]",,,True,[],,,ATTRAGE,MITSUBISHI,,,,ATTRAGE,,f4df89a477d4a6a101d12f08050c8f3f,,,,MITSUBISHI ATTRAGE
False,MITSUBISHI XPANDER,[],[],,,True,[],,,2024,MITSUBISHI XPANDER,,,,2024,,ad80c4d01bac5e29e7265ccf007e6814,,,,MITSUBISHI XPANDER 2024
False,Mercedes,[],[],,,True,[],,,A45,Mercedes,,,,A45,,01cc42f39a3d818c167993cfddacbd5f,,,,Mercedes A45
False,Mercedes,[],"[{'name': 'FuelTankVolume', 'value_localized': '100 model.specification.FuelTankVolume.unit(0)', 'value': '100', 'name_localized': 'Fuel Tank Volume', 'icon_localized': 'model.specification.FuelTankVolume.default_icon', 'value_parsed': 100, 'id': '115d98597842469155e4ea792efb9b03_FuelTankVolume'}]",,,True,[],,,G63 AMG,Mercedes,,,,G63 AMG,,115d98597842469155e4ea792efb9b03,,,,Mercedes G63 AMG
