DayRentValue,WD,MemberName,WeekRentValue,MonthRentValue,BookingDiscount,Doors,Seats,CarName,Gear,Region,Milage,CarKey,City,CarNo,MemberNo,Passengers,MobileSalesMan,Model,CarPhotoURL,Reservations,Cylinders
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,NISSAN MIXIMA,-1,Dubai Festival City,246748,20427,Dubai,55230,2277,5,00971566299999,2016,,"[{'ReservationKey': 0, 'CarKey': 20427, 'CustomerName': 'Running Contract, 19305', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/9/2023 6:34:31 PM', 'ToDateTime': '6/10/2023 6:34:31 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
150.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,AUDI - A3,-1,Dubai Festival City,209555,20345,Dubai,83657,2277,5,00971566299999,2016,,,4
150.0,2,X CAR RENTAL,980.0,2500.0,0.0,4,2,HONDA CITY,-1,Dubai Festival City,1832,134903,Dubai,84863,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 134903, 'CustomerName': 'Running Contract, 24664', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/26/2024 10:21:25 AM', 'ToDateTime': '5/27/2024 10:21:25 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
150.0,2,X CAR RENTAL,980.0,2500.0,0.0,4,2,HONDA CITY,-1,Dubai Festival City,10,134904,Dubai,87813,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 134904, 'CustomerName': 'Running Contract, 24392', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/8/2024 9:20:00 PM', 'ToDateTime': '6/7/2024 9:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,BMW 318,-1,Dubai Festival City,230256,20495,Dubai,26597,2277,5,00971566299999,2017,,,4
200.0,2,X CAR RENTAL,1400.0,4500.0,0.0,4,2,CHEVROLET GROOVE,-1,Dubai Festival City,10391,119968,Dubai,65646,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 119968, 'CustomerName': 'Running Contract, 25707', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/24/2024 6:44:59 PM', 'ToDateTime': '8/23/2024 6:44:59 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,1400.0,4500.0,0.0,4,2,CITROEN C4,-1,Dubai Festival City,19184,101666,Dubai,84387,2277,5,00971566299999,2023,,"[{'ReservationKey': 0, 'CarKey': 101666, 'CustomerName': 'Running Contract, 23423', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/7/2024 11:26:34 AM', 'ToDateTime': '4/6/2024 11:26:34 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,1400.0,4500.0,0.0,4,2,CHEVROLET GROOVE,-1,Dubai Festival City,11950,119971,Dubai,83818,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 119971, 'CustomerName': 'Running Contract, 25619', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/19/2024 11:18:18 AM', 'ToDateTime': '7/20/2024 11:18:18 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,1400.0,4500.0,0.0,4,2,CHEVROLET GROOVE,-1,Dubai Festival City,23684,119972,Dubai,84194,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 119972, 'CustomerName': 'Running Contract, 25770', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/27/2024 7:20:00 PM', 'ToDateTime': '8/26/2024 7:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,KIA SPORTAGE,-1,Dubai Festival City,92606,20728,Dubai,36550,2277,5,00971566299999,2020,,"[{'ReservationKey': 0, 'CarKey': 20728, 'CustomerName': 'Running Contract, 20116', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/8/2023 10:50:52 AM', 'ToDateTime': '8/9/2023 10:50:52 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVROLET MALIBU,-1,Dubai Festival City,155314,20763,Dubai,62458,2277,5,00971566299999,2018,,,4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,FORD EXPLORER,-1,Dubai Festival City,176000,20544,Dubai,14969,2277,5,00971566299999,2016,,,4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CADILLAC ATS,-1,Dubai Festival City,192260,20582,Dubai,10750,2277,5,00971566299999,2017,,,4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CADILLAC ATS,-1,Dubai Festival City,150210,20580,Dubai,10748,2277,5,00971566299999,2017,,,4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,MINI COOPER,-1,Dubai Festival City,159400,20404,Dubai,95382,2277,5,00971566299999,2016,,,4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,BMW 318 I,-1,Dubai Festival City,163533,20496,Dubai,26598,2277,5,00971566299999,2017,,"[{'ReservationKey': 0, 'CarKey': 20496, 'CustomerName': 'Running Contract, 25855', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 10:55:39 AM', 'ToDateTime': '8/2/2024 10:55:39 AM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,1400.0,4500.0,0.0,4,2,CHEVROLET GROOVE,-1,Dubai Festival City,8622,119970,Dubai,86853,2277,5,00971566299999,2024,,"[{'ReservationKey': 0, 'CarKey': 119970, 'CustomerName': 'Running Contract, 24831', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/6/2024 7:00:00 PM', 'ToDateTime': '6/7/2024 7:00:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
200.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,CHEVROLET IMPALA,-1,Dubai Festival City,151700,20655,Dubai,67858,2277,5,00971566299999,2019,,"[{'ReservationKey': 0, 'CarKey': 20655, 'CustomerName': 'Running Contract, 24799', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/4/2024 1:44:05 PM', 'ToDateTime': '6/4/2024 1:44:05 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
250.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,"JEEP GRAND
CHEROKEE",-1,Dubai Festival City,184606,20705,Dubai,65693,2277,5,00971566299999,2017,,,4
250.0,2,X CAR RENTAL,0.0,0.0,0.0,4,2,TOYOTA  - TUNDRA,-1,Dubai Festival City,84751,20352,Dubai,18622,2277,5,00971566299999,2014,,,4
250.0,2,X CAR RENTAL,1750.0,6000.0,0.0,4,2,GEELY MONJARO,-1,Dubai Festival City,3071,138784,Dubai,40470,2277,5,00971566299999,2025,,"[{'ReservationKey': 0, 'CarKey': 138784, 'CustomerName': 'Running Contract, 25675', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 9:20:00 PM', 'ToDateTime': '7/23/2024 9:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4
