Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
,100.0,,DUBAI ,DUBAI ,4,2023,82856,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,89117,42028,CHEVROLET CAPTIVA
"[{'ReservationKey': 0, 'CarKey': 93467, 'CustomerName': 'Running Contract, 15626', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 1:01:00 AM', 'ToDateTime': '8/2/2024 1:01:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,14296,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,93467,37251,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 93465, 'CustomerName': 'Running Contract, 15852', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 4:14:00 PM', 'ToDateTime': '8/31/2024 4:14:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,14678,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,93465,30915,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 93464, 'CustomerName': 'Running Contract, 15822', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 8:21:00 PM', 'ToDateTime': '8/16/2024 8:21:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,14799,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,93464,34151,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 77979, 'CustomerName': 'Running Contract, 15845', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:36:06 PM', 'ToDateTime': '8/9/2024 1:36:06 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,15391,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,77979,60382,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 78023, 'CustomerName': 'Running Contract, 15831', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:46:00 AM', 'ToDateTime': '8/23/2024 1:46:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,15479,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,78023,52696,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 78021, 'CustomerName': 'Running Contract, 15769', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 6:12:00 AM', 'ToDateTime': '8/5/2024 6:12:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,15523,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,78021,46687,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 79071, 'CustomerName': 'Running Contract, 15770', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 7:30:00 AM', 'ToDateTime': '8/7/2024 7:30:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2022,28430,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,79071,46724,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 79063, 'CustomerName': 'Running Contract, 15832', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:46:00 AM', 'ToDateTime': '8/11/2024 1:46:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2023,46173,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,79063,42624,CHEVROLET CAPTIVA 
"[{'ReservationKey': 0, 'CarKey': 67644, 'CustomerName': 'Running Contract, 15762', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 1:04:00 PM', 'ToDateTime': '8/5/2024 1:04:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI ,DUBAI ,4,2022,93743,2760,-1,0.0,630.0,4,2,97142885205,GOLDEN KEY RENT CAR L.L.C.,2,5,2400.0,67644,76277,CHEVROLET CORVETTE
