WD,Model,CarName,Reservations,Doors,MemberName,CarPhotoURL,CarKey,Passengers,WeekRentValue,BookingDiscount,MemberNo,Milage,Gear,Seats,MobileSalesMan,CarNo,Region,MonthRentValue,Cylinders,DayRentValue,City
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135639, 'CustomerName': 'Running Contract, 15625', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/21/2024 9:29:00 PM', 'ToDateTime': '7/31/2024 9:29:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135639,5,630.0,0.0,2760,25900,-1,2,0097142885205,31899,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135643, 'CustomerName': 'Running Contract, 15362', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/10/2024 6:06:00 AM', 'ToDateTime': '8/9/2024 6:06:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135643,5,630.0,0.0,2760,3539,-1,2,0097142885205,31242,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135645, 'CustomerName': 'Running Contract, 15613', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/21/2024 12:20:00 PM', 'ToDateTime': '8/3/2024 12:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135645,5,630.0,0.0,2760,5210,-1,2,0097142885205,31239,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA SELTOS ,,4,GOLDEN KEY RENT CAR L.L.C.,,135648,5,630.0,0.0,2760,0,-1,2,0097142885205,R,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA SELTOS,,4,GOLDEN KEY RENT CAR L.L.C.,,135632,5,630.0,0.0,2760,5086,-1,2,0097142885205,61840,DUBAI ,2400.0,4,100.0,DUBAI 
2,2022,MERCEDES C200,"[{'ReservationKey': 0, 'CarKey': 68406, 'CustomerName': 'Running Contract, 15808', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 2:44:00 PM', 'ToDateTime': '8/7/2024 2:44:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,68406,5,630.0,0.0,2760,52772,-1,2,0097142885205,58395,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,"[{'ReservationKey': 0, 'CarKey': 135637, 'CustomerName': 'Running Contract, 14545', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/9/2024 3:06:00 PM', 'ToDateTime': '8/17/2024 3:06:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135637,5,630.0,0.0,2760,2230,-1,2,0097142885205,32836,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA PEGAS,,4,GOLDEN KEY RENT CAR L.L.C.,,135640,5,630.0,0.0,2760,4509,-1,2,0097142885205,31844,DUBAI ,2400.0,4,100.0,DUBAI 
2,2024,KIA SELTOS,"[{'ReservationKey': 0, 'CarKey': 135650, 'CustomerName': 'Running Contract, 15844', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 1:14:00 PM', 'ToDateTime': '8/2/2024 1:14:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,135650,5,630.0,0.0,2760,4080,-1,2,0097142885205,39236,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3,,4,GOLDEN KEY RENT CAR L.L.C.,,88876,5,630.0,0.0,2760,53870,-1,2,0097142885205,78095,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3,"[{'ReservationKey': 0, 'CarKey': 88886, 'CustomerName': 'Running Contract, 15806', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 12:47:00 PM', 'ToDateTime': '8/5/2024 12:47:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,88886,5,630.0,0.0,2760,37256,-1,2,0097142885205,78106,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3,"[{'ReservationKey': 0, 'CarKey': 88888, 'CustomerName': 'Running Contract, 15819', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 7:45:00 PM', 'ToDateTime': '8/3/2024 7:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,88888,5,630.0,0.0,2760,49295,-1,2,0097142885205,78107,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3,,4,GOLDEN KEY RENT CAR L.L.C.,,88887,5,630.0,0.0,2760,43729,-1,2,0097142885205,78098,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,CHEVROLET CAPTIVA,"[{'ReservationKey': 0, 'CarKey': 83240, 'CustomerName': 'Running Contract, 1001287', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/29/2024 7:39:00 PM', 'ToDateTime': '6/8/2024 7:39:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,83240,5,630.0,0.0,2760,23031,-1,2,0097142885205,18447,DUBAI ,2400.0,4,100.0,DUBAI 
2,2022,MINI COOPER COUPE,,4,GOLDEN KEY RENT CAR L.L.C.,,128882,5,630.0,0.0,2760,35777,-1,2,0097142885205,34562,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,BMW 420,"[{'ReservationKey': 0, 'CarKey': 87493, 'CustomerName': 'Running Contract, 15755', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 9:45:00 PM', 'ToDateTime': '8/3/2024 9:45:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,87493,5,630.0,0.0,2760,48420,-1,2,0097142885205,63198,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,MERCEDES G CLASS 63,"[{'ReservationKey': 0, 'CarKey': 113393, 'CustomerName': 'Running Contract, 1001518', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/29/2024 2:30:00 PM', 'ToDateTime': '7/29/2024 2:30:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,113393,5,630.0,0.0,2760,23938,-1,2,0097142885205,6563,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3 ,"[{'ReservationKey': 0, 'CarKey': 87635, 'CustomerName': 'Running Contract, 15799', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 10:51:00 AM', 'ToDateTime': '8/4/2024 10:51:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,87635,5,630.0,0.0,2760,41444,-1,2,0097142885205,70268,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3 ,"[{'ReservationKey': 0, 'CarKey': 87636, 'CustomerName': 'Running Contract, 15833', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 2:36:00 AM', 'ToDateTime': '8/3/2024 2:36:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,87636,5,630.0,0.0,2760,36481,-1,2,0097142885205,70269,DUBAI ,2400.0,4,100.0,DUBAI 
2,2022,LAND ROVER DEFENDER ,"[{'ReservationKey': 0, 'CarKey': 69467, 'CustomerName': 'Running Contract, 15638', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/22/2024 6:38:00 PM', 'ToDateTime': '8/21/2024 6:38:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",4,GOLDEN KEY RENT CAR L.L.C.,,69467,5,630.0,0.0,2760,63075,-1,2,0097142885205,2937,DUBAI ,2400.0,4,100.0,DUBAI 
2,2023,AUDI A3,,4,GOLDEN KEY RENT CAR L.L.C.,,91053,5,630.0,0.0,2760,37771,-1,2,0097142885205,14104,DUBAI ,2400.0,4,100.0,DUBAI 
