Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 132366, 'CustomerName': 'Running Contract, 585', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '6/24/2024 5:10:00 PM', 'ToDateTime': '8/2/2024 5:10:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2020,68870,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,132366,26874,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2023,91132,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141408,21590,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 141411, 'CustomerName': 'Running Contract, 1344', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 2:55:00 PM', 'ToDateTime': '8/3/2024 2:55:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2023,85329,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141411,25125,NISSAN SUNNY 
"[{'ReservationKey': 0, 'CarKey': 141418, 'CustomerName': 'Running Contract, 366', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 3:40:00 PM', 'ToDateTime': '7/31/2024 3:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,Dubai,Dubai,4,2024,86024,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141418,26377,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2019,55841,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141514,112578,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2020,48782,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,141469,36266,NISSAN SUNNY 
,100.0,,Dubai,Dubai,4,2020,53680,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,132505,146695,RENAULT SYMBOL
,100.0,,Dubai,Dubai,4,2018,39401,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,132507,209110,MIRGE
,100.0,,Dubai,Dubai,4,2015,68036,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,131129,239157,KIA PICANTO
,100.0,,Dubai,Dubai,4,2024,93546,2888,-1,-1.0,630.0,4,2,00971582920243,HOUSTON LUXURY RENT A CAR,2,5,2400.0,128745,217309,NISAN SUNNY 
