Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 61717, 'CustomerName': 'Running Contract, 27783', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '9/18/2023 7:05:00 PM', 'ToDateTime': '9/19/2023 7:05:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2015,15899,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61717,325637,Corolla
"[{'ReservationKey': 0, 'CarKey': 61718, 'CustomerName': 'Running Contract, 426051', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '5/14/2024 2:15:00 PM', 'ToDateTime': '6/13/2024 2:15:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,12701,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61718,193741,Sunny
"[{'ReservationKey': 0, 'CarKey': 61719, 'CustomerName': 'Running Contract, 426613', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 9:49:00 AM', 'ToDateTime': '8/3/2024 9:49:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2017,59092,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61719,275991,Altima
"[{'ReservationKey': 0, 'CarKey': 61720, 'CustomerName': 'Running Contract, 425240', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/16/2024 5:40:00 PM', 'ToDateTime': '3/17/2024 5:40:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,79461,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61720,126162,Accent
,100.0,,DUBAI,Dubai,4,2017,59098,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61721,246280,Altima
,100.0,,DUBAI,Dubai,4,2018,79663,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61722,319823,Creta
"[{'ReservationKey': 0, 'CarKey': 61723, 'CustomerName': 'Running Contract, 426561', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/17/2024 3:03:00 PM', 'ToDateTime': '8/16/2024 3:03:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,79378,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61723,173352,Accent
,100.0,,DUBAI,Dubai,4,2017,59093,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61724,299945,Altima
"[{'ReservationKey': 0, 'CarKey': 61725, 'CustomerName': 'Running Contract, 425639', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '3/23/2024 10:39:00 PM', 'ToDateTime': '4/22/2024 10:39:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,DUBAI,Dubai,4,2018,79266,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61725,174065,Accent
,100.0,,DUBAI,Dubai,4,2018,99343,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61726,237150,Altima
,100.0,,DUBAI,Dubai,4,2017,22980,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61727,282500,Altima
,100.0,,DUBAI,Dubai,4,2015,94785,2864,-1,-1.0,630.0,4,2,00971564646452,FAST EXPRESS RENT A CAR L.L.C.,2,5,2400.0,61728,0,Cerato
