Reservations,DayRentValue,CarPhotoURL,City,Region,Doors,Model,CarNo,MemberNo,Gear,BookingDiscount,WeekRentValue,Cylinders,Seats,MobileSalesMan,MemberName,WD,Passengers,MonthRentValue,CarKey,Milage,CarName
"[{'ReservationKey': 0, 'CarKey': 22142, 'CustomerName': 'Running Contract, 16305', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/2/2024 10:37:37 AM', 'ToDateTime': '8/3/2024 10:37:37 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2021,89705,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22142,112276,PORSCHE CAYENNE
,100.0,,deira,al khabasi,4,2020,52558,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,69440,66509,PORSCHE PANAMERA
,100.0,,deira,al khabasi,4,2018,24363,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22132,29431,RANGE DISCOVERY
,100.0,,deira,al khabasi,4,2021,50574,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,69309,37102,RANGE DISCOVERY
,100.0,,deira,al khabasi,4,2020,20943,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,83404,44680,RANGE ROVER DEFENDER
,100.0,,deira,al khabasi,4,2020,74544,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,120190,86480,RANGE ROVER EVOQUE
,100.0,,deira,al khabasi,4,2020,72311,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,73137,26641,RANGE ROVER EVOUQUE
,100.0,,deira,al khabasi,4,2018,82127,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22025,96555,RANGE ROVER SPORT
"[{'ReservationKey': 0, 'CarKey': 68296, 'CustomerName': 'Running Contract, 15857', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/28/2024 8:56:48 PM', 'ToDateTime': '8/2/2024 8:56:48 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2020,98614,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,68296,38449,RANGE ROVER VELAR
"[{'ReservationKey': 0, 'CarKey': 22006, 'CustomerName': 'Running Contract, 16297', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 6:03:00 PM', 'ToDateTime': '8/5/2024 6:03:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2018,70583,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22006,149435,RANGE ROVER VELAR 2018
"[{'ReservationKey': 0, 'CarKey': 22047, 'CustomerName': 'Running Contract, 15867', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/30/2024 5:20:00 PM', 'ToDateTime': '8/3/2024 5:20:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2019,30782,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22047,115428,RANGE SPORTS
"[{'ReservationKey': 0, 'CarKey': 98452, 'CustomerName': 'Running Contract, 15860', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/29/2024 7:40:25 PM', 'ToDateTime': '8/3/2024 7:40:25 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2023,35911,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,98452,20563,RANGE SPORTS
,100.0,,deira,al khabasi,4,2024,58700,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,128262,8908,RANGE SPORTS
"[{'ReservationKey': 0, 'CarKey': 22129, 'CustomerName': 'Running Contract, 16302', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '8/1/2024 10:06:33 PM', 'ToDateTime': '8/4/2024 10:06:33 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2020,62779,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22129,45674,RANGE SPORTS
,100.0,,deira,al khabasi,4,2019,63526,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22048,125432,RANGE SPORTS
"[{'ReservationKey': 0, 'CarKey': 98482, 'CustomerName': 'Running Contract, 15734', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/8/2024 7:04:00 PM', 'ToDateTime': '7/15/2024 7:04:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2020,19739,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,98482,84042,RANGE SPORTS 
,100.0,,deira,al khabasi,4,2020,46267,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22101,82065,RANGE SVR
,100.0,,deira,al khabasi,4,2024,60991,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,138364,12546,RANGE SVR 
"[{'ReservationKey': 0, 'CarKey': 87542, 'CustomerName': 'Running Contract, 15693', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/4/2024 7:43:00 PM', 'ToDateTime': '8/3/2024 7:43:00 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2023,23800,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,87542,43481,RANGE VOUGE AUTO
"[{'ReservationKey': 0, 'CarKey': 117074, 'CustomerName': 'Running Contract, 15839', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/26/2024 8:58:31 PM', 'ToDateTime': '7/27/2024 8:58:31 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2022,86900,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,117074,12382,ROLLS ROYCE GHOST
,100.0,,deira,al khabasi,4,2019,96800,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,112681,47122,ROLLS ROYCE GHOST
"[{'ReservationKey': 0, 'CarKey': 22036, 'CustomerName': 'Running Contract, 14674', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '2/26/2024 11:23:30 AM', 'ToDateTime': '2/26/2024 11:23:30 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2018,39800,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22036,111019,ROLLS ROYCE GHOST 
,100.0,,deira,al khabasi,4,2016,75861,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22043,128414,ROLLS ROYCE GHOST 
,100.0,,deira,al khabasi,4,2022,4845,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,124032,7896,RR CULINAN
"[{'ReservationKey': 0, 'CarKey': 22127, 'CustomerName': 'Running Contract, 15835', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/31/2024 4:00:00 AM', 'ToDateTime': '8/4/2024 4:00:00 AM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2019,96500,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,22127,66096,Range SVR
"[{'ReservationKey': 0, 'CarKey': 120330, 'CustomerName': 'Running Contract, 15679', 'CustomerMobile': None, 'ReservationStatus': 0, 'ReservationDateTime': None, 'FromDateTime': '7/2/2024 11:10:45 PM', 'ToDateTime': '7/3/2024 11:10:45 PM', 'DayRentValue': 0.0, 'Documents': None}]",100.0,,deira,al khabasi,4,2020,87380,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,120330,32425,SVR 
,100.0,,deira,al khabasi,4,2014,84229,2047,-1,0.0,630.0,4,2,971522257090,AVENTADOR 1 CAR RENTAL,2,5,2400.0,21957,15000,YARIS
